lugar,texto_resena,rating,latitud,longitud
Paseo Costanera Junin de los Andes,"La Costanera del rio Chimehuin. en JUNIN DE LOS ANDES, en el sector del centro de la ciudad, se puebla durante el verano, con los residentes locales que acuden a sus orillas de cesped natural para disfrutar del sol y del agua. El acceso es libre y gratuito y se puede pasar a una gran isla por el conocido como Puente Banana. 
Durante el resto del año, los juninenses aprovechamos toda tarde de sol posible para la recreación. Gente caminando, tomando mate, andando en bicicleta o jugando cualquier juego al aire libre, acuden a este bello sector.
Sin embargo, es sumamente necesario trabajar fuertemente con residentes y visitantes para evitar la polución de tan bello espacio, cuidando la deposición de toda clase de residuos.
Todos los años, 1 o 2 veces por temporada, vecinos y allegados nos congregamos a realizar limpiezas de costa y cauce, llevando al vertedero municipal todo lo que logramos retirar. Sin embargo, la prevención es la tarea más relevante. 
Si ud viene de visita, por favor, no deje los residuos que genera. Lléveselos a su alojamiento y use el tacho de residuos a tales efectos. Colaborará con la comunidad que lo recibe.",4,-39.937,-71.06571
Paseo Costanera Junin de los Andes,"Lindo paseo, es uno de los pocos atractivos que tiene Junín de los Andes.
 Fuimos un lunes por la tarde a visitar Junín de los Andes, pasamos por la oficina de turismo y ahí nos recomendaron ir a conocer el paseo de a Costanera.
 La temperatura era un promedio de 6 o de 7° el paseo tendrá menos de 500 metros, tiene una Costanera y un puentecito desde donde se pueden sacar unas fotos muy lindas.
Se encuentra a unas cuatro cuadras de la plaza principal y enfrente de una escuela. 
 Supongo que en verano debe ser más lindo, para quedarse a tomar mate o a pasar un buen rato.",3,-39.937,-71.06571
Paseo Costanera Junin de los Andes,"Hermoso lugar, para ir a tomar unos mates, parar un rato si es que estas de paso por Junin y concer!",4,-39.937,-71.06571
Paseo Costanera Junin de los Andes,"Lugar espléndido para escuchar la corriente de estas aguas cristalinas a pocos del casco urbano de Junín de los Andes.
La invitación para una pausa en la vorágine cotidiana y buen mate .",5,-39.937,-71.06571
Paseo Costanera Junin de los Andes,"Uma boa parada para a volta à San Martin de los Andes após a vista ao Vulcão Lanín. Depois da visita ao Vulcão, o passeio em Junin de los Andes é uma boa pedida para um lanche e um descanso. Não é imperdível.",3,-39.937,-71.06571
Paseo Costanera Junin de los Andes,"la costa del rio chimehuin , es excelente para una tarde de mate en familia , buen sol , ideal en verano ",5,-39.937,-71.06571
Paseo Costanera Junin de los Andes,"En restobar Sauco un excelente lugar para hacer una parada.El lugar sencillo pero muy acogedor y la atención personalizada muy amable
 Pasamos a desayunar y probamos y recomendamos su pastelería, especialmente sus ricas tartas (de frutos rojos..)muy buenas.",4,-39.937,-71.06571
Paseo Costanera Junin de los Andes,"hermosa vista del paseo costero y los cerros a la orilla del Río Chimehuin.
En invierno para unos ricos mates y en verano lugar de playa y caminata por la costa.",3,-39.937,-71.06571
Paseo Costanera Junin de los Andes,"El paseo costanera, se encuentra muy bien cuidado. Es una buena opción para alejarte de la ciudad y disfrutar del rio y sus alrededores. Desde la plaza principal se caminan unas 7/8 cuadras y se llega a este bello lugar.",4,-39.937,-71.06571
Paseo Costanera Junin de los Andes,Un lugar para la caminata y el esparcimiento dentro del ejido urbano de Junín de los Andes. Cita ideal para matear a orillas del CHIMEHUIN .También pasear por el puente Banana .O bien cruzar hasta la Islita .Se aprecia el Cerro Abanico.,5,-39.937,-71.06571
Paseo Costanera Junin de los Andes,Lindo lugar para caminar o sentarse a merendar a la orilla del río. Ideal para el descanso de los lugareños y solo un paseo más para los turistas sin nada destacable.,3,-39.937,-71.06571
Paseo Costanera Junin de los Andes,Si andas por Junín tomate tu tiempo para apreciar la naturaleza y el paisaje pre cordillerana de la patagonia. Compra algo para tomar y comer . Espera el atardecer a la orilla del río . Ocres verdosos y marrones amarillentos se hacen sonido cristalino del curso de agua. Relájate y disfruta,5,-39.937,-71.06571
Lago Correntoso,"The Correntoso River, famous for being one of the shortest in the world, links Correntoso Lake with Nahuel Huapi in a landscape of hypnotic beauty. In this corner of Villa La Angostura, you can walk along its iconic bridge to watch giant trout in transparent waters or relax on the lake’s volcanic sand beaches, which usually have warmer than average waters. It is a must for fly fishing and photography lovers, as the contrast of deep blue with the mountains is simply spectacular and even more so in the evening.",4,-40.739456,-71.6691
Lago Correntoso,"Beautiful tour! With beautiful views of the mountains. Close to the city, it is 3km away. Highly recommended to spend a little time.",5,-40.739456,-71.6691
Lago Correntoso,"Another beautiful lake on Route 40, Argentine Patagonia.
Even if I only see it from above, it's pretty. And with a sun, the combination of blue sky, green vegetation and lake, leaves the landscape stunning. 
It is worth renting a car and going by account to arrive a time of less movement (I believe there is), and the time you want.",5,-40.739456,-71.6691
Lago Correntoso,"To visit! Both from the viewpoint and from the beach. Ideal for having some mattes with a mind-blowing view! I recommend it for vusutar
",5,-40.739456,-71.6691
Lago Correntoso,Excellent place to visit. Don't stop passing. It has the shortest river in the world. Landscape for photos. Easy to get to. Road to the 7 lakes,5,-40.739456,-71.6691
Lago Correntoso,"Certainly the most beautiful place on the trip.
The cleanest water. The most beautiful color.
Photos and videos are not enough to show the real beauty of the place.
I want to go back a thousand times.",5,-40.739456,-71.6691
Lago Correntoso,I loved! I spent an afternoon at this lake on a Sunday and found it delightful. Wonderful vibe of the place and beautiful landscapes,5,-40.739456,-71.6691
Lago Correntoso,El lago correntoso es uno de los más visitados ya que ahí comienza el camino de los siste lagos. Tiene varios puntos panorámicos y mucha flora a su alrededor.,4,-40.739456,-71.6691
Lago Correntoso,Lindo lugar para pasar medio día. Se puede ir caminando desde el centro de la ciudad por la ruta ya que posee una bicisenda y una senda peatonal para llegar ahí a pie. Serán aprox 1 hora caminando (4 km y medio).,4,-40.739456,-71.6691
Lago Correntoso,"En VLA todo es hermoso pero este lago me resultó a mi pareja y a mi especialmente encantador. Sus aguas parecían un poco mas azules y las montañas o cerros que lo encajonan paren mas espectaculares por su cercanía. 
Si uno se atreve a encarar la subida al filo del Falso Belvedere la vista desde ahi arriba es alucinante.",5,-40.739456,-71.6691
Lago Correntoso,"Llegamos caminando, el paisaje es mágico, la playa en su extremo este te invita a sentarte en un tronco y mirar hacia todos lados.",5,-40.739456,-71.6691
Lago Correntoso,"Hermosa el agua, para meterse de cuerpo entero. La playa es angosta aunque larga y a lo largo del día se junta mucha gente.",5,-40.739456,-71.6691
Lago Correntoso,"Es un lago muy grande por lo cual tiene varias bajadas, playitas. Son todas recomendable!! Bastante tranquilo para disfrutar en familia",5,-40.739456,-71.6691
Lago Correntoso,"Sin salirnos de Villa La angostura accedemos a esta playa, no muygrande, pero cómoda, con lugar para aparcar a lo largo de toda su bahía, conun camping al lado y si vas con niños, también tiene guardavidas.

Las aguas están dividadas por la profunidad y hace que se vea de color azul y esmeralda, con las ""paredes"" de montañas que le dan un marco increible.",5,-40.739456,-71.6691
Lago Correntoso,"Pudimos bañarnos, tiene una pequeña playa que es muy concurrida. Un lugar para pasar el día, y también tiene sobre la playa un bar que te ofrece lo elemental.",5,-40.739456,-71.6691
Lago Correntoso,"Conocimos la playa sobre el LAgo Correntoso, a unos pocos Kms del centro de Villa La Angostura.
Es un muy lindo paisaje, con una playa que en temporada alta se llena de gente , como asi tambien los fines de semana, pero dado que fuimos una mañana de noviembre en dia de semana, estaba sumamente tranquila y se pudo disfrutar. Es amplia para caminar, tiene un camping mapuche en el medio que vende algunas pocas cosas de abastacemiento (por lo menos el dia que yo fui), la playa es bastante linda, y sin lugar a dudas lo mejor es la vista maravillosa que se tiene desde la Bahia donde esta la playa al entorno que lo rodea.
Muy lindo para pasar algunas horas y cerca de Villa La Angostura.",4,-40.739456,-71.6691
Lago Correntoso,"O legal é descer para ver o Rio Correntoso de perto. Tentamos almoçar no Hotel Correntoso (que tem uma vista linda, assim como a sua arquitetura) mas não conseguimos.",5,-40.739456,-71.6691
Lago Correntoso,"El color verde-azulado, es una de las mayores atracciones de este maravillos lago, tiene aproximadamente 27 km², mucho más pequeño que el lago en el que desemboca (Nahuel Huapi) a través del río del mismo nombre . Está enmarcado en una cadena montañosa de espectacular belleza y posee aguas con una temperatura más templada que el Nahuel Huapi. El agua de este lago proviene del lago Espejo, mediante el río Ruca Malén. Cuneta con una playa muy bonita, a la cual se puede acceder desde la icónica ruta 40 que se encuentra a metros del mismo, justo antes de cruzar el puente que pasa por arriba del río Correntoso. Una increíble postal para comenzar la ruta de los 7 lagos.",5,-40.739456,-71.6691
Lago Correntoso,que decir de cada lugar del sur Argentino. un paisaje mas hermoso que ootro. El correntoo es de sueño,5,-40.739456,-71.6691
Lago Correntoso,"Parada fotográfica durante el recorrido por la ruta de los 7 lagos para admirar la belleza del paisaje que nos regala el Lago Correntoso.
Sin dudas, la Patagonia es única.",4,-40.739456,-71.6691
Cerro Chapelco,"Dream. Terrible investment they are making for the winter season 2026, now in summer closed by the great work they are doing",5,-40.225285,-71.261665
Cerro Chapelco,Beautiful! We went skiing although it was not the best temp we were c/ luck snowed since we arrived. We went skiing a few days the stops to eat x at least to the ones we were delicious and they don't kill you,5,-40.225285,-71.261665
